Order_ID,Order_Date,Region,Country,City,Product_Category,Product_Name,Sales_Representative,Customer_Type,Quantity,Unit_Price,Sales_Amount,Cost_Amount,Profit
2508,2025-06-09,South,India,Chennai,Electronics,Laptop,Rahul Nair,Retail,16,55000,880000,550534.3,329465.7
2509,2025-01-03,East,India,Bhubaneswar,Furniture,Conference Table,Neha Gupta,Corporate,19,40000,760000,554510.46,205489.54
2510,2025-12-29,West,India,Pune,Electronics,Tablet,Priya Mehta,Retail,8,20000,160000,103448.22,56551.78
2511,2025-01-07,West,India,Mumbai,Furniture,Conference Table,Priya Mehta,Retail,3,40000,120000,79524.7,40475.3
2512,2025-08-06,South,India,Chennai,Furniture,Office Chair,Rahul Nair,Corporate,4,5000,20000,11234.37,8765.63
2513,2025-01-05,South,India,Chennai,Furniture,Conference Table,Priya Mehta,Corporate,18,40000,720000,486319.83,233680.17
2514,2025-11-11,East,India,Bhubaneswar,Furniture,Conference Table,Rahul Nair,Retail,9,40000,360000,254427.85,105572.15
2515,2025-07-10,East,India,Bhubaneswar,Furniture,Desk,Sneha Joshi,Corporate,7,15000,105000,83038.63,21961.37
2516,2025-08-31,South,India,Bengaluru,Electronics,Tablet,Ananya Rao,Corporate,5,20000,100000,59927.15,40072.85
2517,2025-01-03,South,India,Chennai,Electronics,Smartphone,Neha Gupta,Retail,16,30000,480000,273654.91,206345.09
2518,2025-02-01,North,India,Chandigarh,Furniture,Desk,Rahul Nair,Retail,15,15000,225000,146094.87,78905.13
2519,2025-06-26,East,India,Kolkata,Furniture,Conference Table,Neha Gupta,Corporate,18,40000,720000,586802.13,133197.87
2520,2025-06-06,East,India,Bhubaneswar,Stationery,Printer Paper,Karan Patel,Corporate,242,300,72600,49211.89,23388.11
2521,2025-04-21,South,India,Chennai,Electronics,Laptop,Rahul Nair,Corporate,19,55000,1045000,622534.24,422465.76
2522,2025-07-16,North,India,Chandigarh,Electronics,Smartphone,Vikram Singh,Corporate,17,30000,510000,370359.51,139640.49
2523,2025-04-21,South,India,Bengaluru,Electronics,Smartphone,Rahul Nair,Retail,1,30000,30000,23550.28,6449.72
2524,2025-01-27,South,India,Bengaluru,Furniture,Office Chair,Sneha Joshi,Corporate,1,5000,5000,3235.01,1764.99
2525,2025-03-02,West,India,Mumbai,Electronics,Tablet,Karan Patel,Corporate,10,20000,200000,140022.51,59977.49
2526,2025-09-25,West,India,Pune,Furniture,Conference Table,Priya Mehta,Retail,16,40000,640000,420158.39,219841.61
2527,2025-08-12,South,India,Chennai,Furniture,Conference Table,Sneha Joshi,Corporate,9,40000,360000,274825.55,85174.45
2528,2025-04-02,North,India,Delhi,Furniture,Desk,Ananya Rao,Corporate,14,15000,210000,156581.8,53418.2
2529,2025-10-14,East,India,Kolkata,Furniture,Conference Table,Karan Patel,Corporate,14,40000,560000,343915.03,216084.97
2530,2025-07-04,South,India,Bengaluru,Furniture,Conference Table,Amit Sharma,Corporate,1,40000,40000,24350.03,15649.97
2531,2025-09-15,East,India,Kolkata,Electronics,Laptop,Vikram Singh,Retail,12,55000,660000,544329.81,115670.19
2532,2025-12-23,East,India,Bhubaneswar,Furniture,Conference Table,Vikram Singh,Retail,16,40000,640000,428472.45,211527.55
2533,2025-11-08,North,India,Chandigarh,Stationery,Printer Paper,Sneha Joshi,Retail,203,300,60900,50441.79,10458.21
2534,2025-01-20,West,India,Pune,Furniture,Conference Table,Amit Sharma,Retail,18,40000,720000,570405.03,149594.97
2535,2025-08-03,South,India,Bengaluru,Stationery,Printer Paper,Amit Sharma,Corporate,237,300,71100,41913.06,29186.94
2536,2025-05-23,North,India,Delhi,Electronics,Tablet,Amit Sharma,Corporate,4,20000,80000,64589.37,15410.63
2537,2025-10-28,East,India,Bhubaneswar,Furniture,Conference Table,Amit Sharma,Corporate,6,40000,240000,197212.18,42787.82
2538,2025-02-03,West,India,Mumbai,Stationery,Printer Paper,Rahul Nair,Corporate,190,300,57000,42800.86,14199.14
2539,2025-11-08,North,India,Delhi,Electronics,Smartphone,Karan Patel,Retail,15,30000,450000,253508.64,196491.36
2540,2025-03-02,North,India,Chandigarh,Electronics,Tablet,Sneha Joshi,Retail,9,20000,180000,129270.21,50729.79
2541,2025-04-04,West,India,Mumbai,Electronics,Laptop,Rahul Nair,Corporate,4,55000,220000,181588.73,38411.27
2542,2025-04-22,North,India,Chandigarh,Stationery,Printer Paper,Sneha Joshi,Retail,63,300,18900,14867.14,4032.86
2543,2025-03-09,South,India,Chennai,Electronics,Tablet,Amit Sharma,Corporate,7,20000,140000,108391.15,31608.85
2544,2025-06-11,East,India,Bhubaneswar,Electronics,Smartphone,Neha Gupta,Retail,9,30000,270000,159874.51,110125.49
2545,2025-05-13,East,India,Bhubaneswar,Electronics,Smartphone,Vikram Singh,Retail,6,30000,180000,151881.02,28118.98
2546,2025-11-25,West,India,Pune,Electronics,Tablet,Rahul Nair,Retail,19,20000,380000,250451.9,129548.1
2547,2025-12-26,West,India,Pune,Electronics,Smartphone,Ananya Rao,Corporate,18,30000,540000,389131.23,150868.77
2548,2025-05-18,South,India,Bengaluru,Electronics,Tablet,Neha Gupta,Corporate,17,20000,340000,243264.34,96735.66
2549,2025-03-01,South,India,Bengaluru,Furniture,Office Chair,Sneha Joshi,Retail,9,5000,45000,25174.55,19825.45
2550,2025-07-13,West,India,Mumbai,Furniture,Desk,Ananya Rao,Retail,11,15000,165000,109178.0,55822.0
2551,2025-08-04,East,India,Bhubaneswar,Stationery,Printer Paper,Ananya Rao,Corporate,250,300,75000,41427.71,33572.29
2552,2025-08-28,North,India,Delhi,Electronics,Smartphone,Amit Sharma,Corporate,12,30000,360000,231077.77,128922.23
2553,2025-07-24,West,India,Pune,Furniture,Desk,Neha Gupta,Corporate,19,15000,285000,216129.62,68870.38
2554,2025-07-25,East,India,Bhubaneswar,Furniture,Desk,Amit Sharma,Retail,11,15000,165000,114636.6,50363.4
2555,2025-10-23,North,India,Chandigarh,Furniture,Office Chair,Amit Sharma,Retail,14,5000,70000,54755.52,15244.48
2556,2025-09-26,South,India,Bengaluru,Electronics,Tablet,Rahul Nair,Retail,20,20000,400000,335828.27,64171.73
2557,2025-06-08,East,India,Kolkata,Stationery,Printer Paper,Ananya Rao,Corporate,33,300,9900,8326.87,1573.13
2558,2025-03-17,West,India,Mumbai,Electronics,Smartphone,Rahul Nair,Corporate,15,30000,450000,247613.83,202386.17
2559,2025-04-15,East,India,Bhubaneswar,Electronics,Laptop,Priya Mehta,Retail,6,55000,330000,204882.17,125117.83
2560,2025-07-11,South,India,Bengaluru,Furniture,Conference Table,Sneha Joshi,Retail,18,40000,720000,578664.37,141335.63
2561,2025-07-21,East,India,Kolkata,Electronics,Laptop,Sneha Joshi,Corporate,16,55000,880000,629154.87,250845.13
2562,2025-02-19,West,India,Pune,Furniture,Conference Table,Rahul Nair,Corporate,8,40000,320000,249253.39,70746.61
2563,2025-12-12,South,India,Chennai,Furniture,Office Chair,Karan Patel,Retail,11,5000,55000,45067.35,9932.65
2564,2025-11-08,East,India,Kolkata,Furniture,Office Chair,Neha Gupta,Corporate,19,5000,95000,53016.54,41983.46
2565,2025-11-09,East,India,Bhubaneswar,Electronics,Tablet,Priya Mehta,Retail,17,20000,340000,270970.29,69029.71
2566,2025-06-04,South,India,Chennai,Furniture,Office Chair,Priya Mehta,Corporate,7,5000,35000,19714.6,15285.4
2567,2025-05-26,West,India,Pune,Furniture,Conference Table,Karan Patel,Corporate,6,40000,240000,162651.22,77348.78
2568,2025-07-23,North,India,Delhi,Electronics,Tablet,Sneha Joshi,Retail,14,20000,280000,169079.51,110920.49
2569,2025-07-27,East,India,Kolkata,Furniture,Conference Table,Rahul Nair,Corporate,4,40000,160000,119481.69,40518.31
2570,2025-08-21,South,India,Bengaluru,Furniture,Desk,Sneha Joshi,Corporate,17,15000,255000,169625.26,85374.74
2571,2025-05-13,West,India,Mumbai,Stationery,Printer Paper,Sneha Joshi,Corporate,33,300,9900,6344.77,3555.23
2572,2025-07-06,West,India,Mumbai,Furniture,Conference Table,Rahul Nair,Corporate,11,40000,440000,353430.23,86569.77
2573,2025-01-04,West,India,Pune,Stationery,Printer Paper,Vikram Singh,Retail,192,300,57600,33062.56,24537.44
2574,2025-01-21,West,India,Mumbai,Furniture,Office Chair,Sneha Joshi,Corporate,2,5000,10000,6894.29,3105.71
2575,2025-05-10,East,India,Bhubaneswar,Electronics,Laptop,Ananya Rao,Corporate,20,55000,1100000,831507.92,268492.08
2576,2025-07-02,North,India,Chandigarh,Furniture,Desk,Amit Sharma,Corporate,9,15000,135000,81488.49,53511.51
2577,2025-07-02,East,India,Kolkata,Electronics,Tablet,Karan Patel,Retail,2,20000,40000,29149.35,10850.65
2578,2025-03-16,South,India,Chennai,Electronics,Laptop,Karan Patel,Corporate,18,55000,990000,572588.05,417411.95
2579,2025-09-26,East,India,Bhubaneswar,Furniture,Office Chair,Amit Sharma,Retail,20,5000,100000,62323.02,37676.98
2580,2025-11-23,East,India,Kolkata,Electronics,Tablet,Karan Patel,Retail,2,20000,40000,23761.01,16238.99
2581,2025-01-12,East,India,Kolkata,Furniture,Conference Table,Vikram Singh,Retail,10,40000,400000,270703.59,129296.41
2582,2025-06-05,West,India,Mumbai,Electronics,Laptop,Amit Sharma,Corporate,7,55000,385000,277688.39,107311.61
2583,2025-12-19,West,India,Mumbai,Electronics,Smartphone,Vikram Singh,Retail,14,30000,420000,265623.13,154376.87
2584,2025-07-28,West,India,Mumbai,Electronics,Smartphone,Amit Sharma,Corporate,10,30000,300000,189541.15,110458.85
2585,2025-11-22,South,India,Chennai,Electronics,Tablet,Priya Mehta,Retail,9,20000,180000,123971.83,56028.17
2586,2025-11-10,South,India,Chennai,Electronics,Laptop,Sneha Joshi,Corporate,11,55000,605000,372871.98,232128.02
2587,2025-10-13,East,India,Kolkata,Furniture,Desk,Ananya Rao,Corporate,13,15000,195000,135072.77,59927.23
2588,2025-09-13,East,India,Kolkata,Electronics,Tablet,Rahul Nair,Corporate,15,20000,300000,178660.08,121339.92
2589,2025-10-20,East,India,Kolkata,Furniture,Office Chair,Sneha Joshi,Corporate,2,5000,10000,7482.1,2517.9
2590,2025-05-30,North,India,Chandigarh,Electronics,Smartphone,Sneha Joshi,Corporate,17,30000,510000,336986.29,173013.71
2591,2025-11-16,North,India,Chandigarh,Electronics,Smartphone,Karan Patel,Corporate,20,30000,600000,435288.64,164711.36
2592,2025-09-09,North,India,Delhi,Stationery,Printer Paper,Karan Patel,Retail,92,300,27600,19787.32,7812.68
2593,2025-04-22,West,India,Mumbai,Furniture,Desk,Priya Mehta,Corporate,4,15000,60000,34745.64,25254.36
2594,2025-07-25,South,India,Chennai,Stationery,Printer Paper,Ananya Rao,Retail,60,300,18000,14041.12,3958.88
2595,2025-07-05,West,India,Mumbai,Furniture,Desk,Ananya Rao,Corporate,9,15000,135000,87185.84,47814.16
2596,2025-08-26,South,India,Chennai,Stationery,Printer Paper,Sneha Joshi,Retail,123,300,36900,25772.8,11127.2
2597,2025-06-21,South,India,Chennai,Furniture,Office Chair,Rahul Nair,Retail,10,5000,50000,27550.06,22449.94
2598,2025-07-30,West,India,Mumbai,Furniture,Desk,Amit Sharma,Retail,14,15000,210000,176877.59,33122.41
2599,2025-02-11,South,India,Chennai,Furniture,Desk,Amit Sharma,Corporate,20,15000,300000,210302.51,89697.49
2600,2025-12-17,South,India,Bengaluru,Electronics,Smartphone,Ananya Rao,Retail,19,30000,570000,420459.67,149540.33
2601,2025-03-24,West,India,Pune,Furniture,Desk,Ananya Rao,Retail,17,15000,255000,206303.03,48696.97
2602,2025-05-31,South,India,Bengaluru,Furniture,Office Chair,Amit Sharma,Retail,7,5000,35000,22638.6,12361.4
2603,2025-08-16,West,India,Mumbai,Furniture,Office Chair,Rahul Nair,Corporate,8,5000,40000,30204.05,9795.95
2604,2025-03-23,North,India,Delhi,Stationery,Printer Paper,Sneha Joshi,Retail,174,300,52200,41831.13,10368.87
2605,2025-07-28,North,India,Chandigarh,Furniture,Conference Table,Karan Patel,Retail,2,40000,80000,60368.57,19631.43
2606,2025-11-07,West,India,Mumbai,Electronics,Tablet,Sneha Joshi,Corporate,18,20000,360000,211066.05,148933.95
2607,2025-01-21,North,India,Chandigarh,Electronics,Tablet,Karan Patel,Corporate,13,20000,260000,207608.0,52392.0
2608,2025-05-15,West,India,Mumbai,Stationery,Printer Paper,Rahul Nair,Corporate,51,300,15300,8890.63,6409.37
2609,2025-05-05,West,India,Pune,Furniture,Conference Table,Neha Gupta,Corporate,11,40000,440000,260737.41,179262.59
2610,2025-12-30,North,India,Chandigarh,Electronics,Tablet,Neha Gupta,Corporate,3,20000,60000,41248.36,18751.64
2611,2025-08-19,East,India,Bhubaneswar,Electronics,Tablet,Vikram Singh,Retail,15,20000,300000,194759.51,105240.49
2612,2025-04-24,South,India,Chennai,Electronics,Smartphone,Ananya Rao,Corporate,17,30000,510000,324629.86,185370.14
2613,2025-06-06,East,India,Bhubaneswar,Furniture,Conference Table,Sneha Joshi,Corporate,6,40000,240000,172870.07,67129.93
2614,2025-05-30,South,India,Chennai,Furniture,Conference Table,Vikram Singh,Retail,5,40000,200000,118791.57,81208.43
2615,2025-03-17,North,India,Delhi,Stationery,Printer Paper,Vikram Singh,Corporate,74,300,22200,16094.31,6105.69
2616,2025-06-26,West,India,Mumbai,Furniture,Office Chair,Ananya Rao,Corporate,20,5000,100000,82000.12,17999.88
2617,2025-09-26,West,India,Pune,Stationery,Printer Paper,Rahul Nair,Corporate,144,300,43200,32162.96,11037.04
2618,2025-06-08,West,India,Mumbai,Electronics,Laptop,Neha Gupta,Retail,3,55000,165000,107697.17,57302.83
2619,2025-07-02,East,India,Bhubaneswar,Furniture,Desk,Sneha Joshi,Retail,4,15000,60000,44699.94,15300.06
2620,2025-01-17,South,India,Chennai,Furniture,Conference Table,Priya Mehta,Corporate,7,40000,280000,184539.07,95460.93
2621,2025-10-03,North,India,Delhi,Electronics,Tablet,Amit Sharma,Corporate,18,20000,360000,301858.87,58141.13
2622,2025-04-04,South,India,Bengaluru,Electronics,Smartphone,Neha Gupta,Corporate,9,30000,270000,213078.86,56921.14
2623,2025-05-23,South,India,Bengaluru,Electronics,Laptop,Neha Gupta,Retail,20,55000,1100000,692701.9,407298.1
2624,2025-04-27,South,India,Bengaluru,Furniture,Desk,Sneha Joshi,Corporate,10,15000,150000,85238.93,64761.07
2625,2025-11-21,North,India,Delhi,Furniture,Desk,Neha Gupta,Corporate,2,15000,30000,19369.73,10630.27
2626,2025-02-21,North,India,Delhi,Furniture,Office Chair,Sneha Joshi,Corporate,3,5000,15000,10392.16,4607.84
2627,2025-02-27,North,India,Chandigarh,Furniture,Desk,Neha Gupta,Corporate,14,15000,210000,169751.76,40248.24
2628,2025-09-10,North,India,Delhi,Electronics,Tablet,Ananya Rao,Corporate,14,20000,280000,204513.75,75486.25
2629,2025-09-30,East,India,Kolkata,Furniture,Conference Table,Ananya Rao,Corporate,10,40000,400000,251703.99,148296.01
2630,2025-04-04,East,India,Bhubaneswar,Furniture,Conference Table,Amit Sharma,Corporate,15,40000,600000,350064.61,249935.39
2631,2025-08-10,West,India,Pune,Furniture,Office Chair,Priya Mehta,Corporate,6,5000,30000,18109.16,11890.84
2632,2025-04-10,East,India,Kolkata,Furniture,Conference Table,Neha Gupta,Retail,18,40000,720000,573672.46,146327.54
2633,2025-09-29,East,India,Bhubaneswar,Furniture,Desk,Priya Mehta,Corporate,10,15000,150000,96900.71,53099.29
2634,2025-04-09,South,India,Chennai,Furniture,Desk,Rahul Nair,Retail,5,15000,75000,48534.72,26465.28
2635,2025-12-01,South,India,Chennai,Electronics,Tablet,Vikram Singh,Retail,17,20000,340000,287077.75,52922.25
2636,2025-06-06,East,India,Bhubaneswar,Furniture,Office Chair,Ananya Rao,Corporate,10,5000,50000,33061.87,16938.13
2637,2025-08-02,West,India,Mumbai,Electronics,Tablet,Karan Patel,Retail,14,20000,280000,201316.06,78683.94
2638,2025-05-21,West,India,Mumbai,Electronics,Tablet,Neha Gupta,Retail,5,20000,100000,84249.57,15750.43
2639,2025-08-07,East,India,Bhubaneswar,Electronics,Tablet,Ananya Rao,Retail,12,20000,240000,133704.89,106295.11
2640,2025-05-21,South,India,Bengaluru,Furniture,Desk,Priya Mehta,Retail,17,15000,255000,173917.89,81082.11
2641,2025-10-31,South,India,Chennai,Electronics,Tablet,Amit Sharma,Corporate,16,20000,320000,266383.44,53616.56
2642,2025-10-28,West,India,Pune,Electronics,Smartphone,Amit Sharma,Retail,9,30000,270000,228441.27,41558.73
2643,2025-07-09,North,India,Chandigarh,Furniture,Conference Table,Vikram Singh,Retail,11,40000,440000,278438.1,161561.9
2644,2025-07-31,West,India,Mumbai,Electronics,Smartphone,Rahul Nair,Corporate,3,30000,90000,58262.73,31737.27
2645,2025-06-17,South,India,Chennai,Furniture,Desk,Vikram Singh,Retail,3,15000,45000,30666.53,14333.47
2646,2025-12-25,South,India,Chennai,Stationery,Printer Paper,Ananya Rao,Corporate,217,300,65100,37133.12,27966.88
2647,2025-08-24,South,India,Chennai,Electronics,Smartphone,Ananya Rao,Retail,11,30000,330000,227864.31,102135.69
2648,2025-01-12,East,India,Kolkata,Electronics,Tablet,Priya Mehta,Corporate,20,20000,400000,309718.03,90281.97
2649,2025-09-28,West,India,Mumbai,Furniture,Office Chair,Ananya Rao,Retail,16,5000,80000,63154.33,16845.67
2650,2025-06-17,West,India,Pune,Electronics,Laptop,Vikram Singh,Corporate,17,55000,935000,759149.19,175850.81
2651,2025-10-13,North,India,Delhi,Furniture,Conference Table,Rahul Nair,Retail,3,40000,120000,86351.05,33648.95
2652,2025-12-17,West,India,Pune,Furniture,Desk,Vikram Singh,Corporate,7,15000,105000,81435.08,23564.92
2653,2025-02-07,West,India,Mumbai,Furniture,Conference Table,Ananya Rao,Corporate,5,40000,200000,149026.62,50973.38
2654,2025-01-04,West,India,Pune,Electronics,Laptop,Amit Sharma,Retail,13,55000,715000,516531.27,198468.73
2655,2025-04-25,South,India,Chennai,Electronics,Tablet,Sneha Joshi,Retail,14,20000,280000,166641.57,113358.43
2656,2025-03-17,East,India,Kolkata,Furniture,Conference Table,Vikram Singh,Retail,19,40000,760000,452793.89,307206.11
2657,2025-01-21,North,India,Delhi,Electronics,Laptop,Ananya Rao,Retail,18,55000,990000,723270.68,266729.32
2658,2025-12-03,East,India,Kolkata,Stationery,Printer Paper,Neha Gupta,Corporate,100,300,30000,24856.19,5143.81
2659,2025-04-22,South,India,Chennai,Furniture,Office Chair,Amit Sharma,Retail,9,5000,45000,27895.21,17104.79
2660,2025-04-17,West,India,Pune,Electronics,Laptop,Amit Sharma,Corporate,13,55000,715000,398703.42,316296.58
2661,2025-07-14,West,India,Mumbai,Furniture,Office Chair,Priya Mehta,Retail,7,5000,35000,21409.14,13590.86
2662,2025-09-08,North,India,Chandigarh,Electronics,Smartphone,Ananya Rao,Corporate,7,30000,210000,123082.57,86917.43
2663,2025-07-04,South,India,Chennai,Electronics,Smartphone,Vikram Singh,Retail,3,30000,90000,71094.36,18905.64
2664,2025-08-04,West,India,Pune,Electronics,Laptop,Priya Mehta,Corporate,1,55000,55000,36520.48,18479.52
2665,2025-11-30,East,India,Bhubaneswar,Electronics,Tablet,Neha Gupta,Retail,3,20000,60000,40814.68,19185.32
2666,2025-05-21,West,India,Pune,Furniture,Office Chair,Amit Sharma,Retail,1,5000,5000,4176.96,823.04
2667,2025-09-23,South,India,Bengaluru,Electronics,Smartphone,Rahul Nair,Corporate,19,30000,570000,315085.84,254914.16
2668,2025-12-05,North,India,Chandigarh,Electronics,Laptop,Ananya Rao,Corporate,20,55000,1100000,869785.49,230214.51
2669,2025-09-23,South,India,Bengaluru,Furniture,Office Chair,Rahul Nair,Corporate,6,5000,30000,18071.74,11928.26
2670,2025-04-15,North,India,Chandigarh,Stationery,Printer Paper,Karan Patel,Corporate,61,300,18300,10229.59,8070.41
2671,2025-01-14,East,India,Bhubaneswar,Furniture,Desk,Amit Sharma,Corporate,11,15000,165000,92159.67,72840.33
2672,2025-01-24,North,India,Chandigarh,Furniture,Conference Table,Rahul Nair,Retail,5,40000,200000,164814.62,35185.38
2673,2025-02-17,North,India,Chandigarh,Electronics,Laptop,Priya Mehta,Retail,12,55000,660000,540643.36,119356.64
2674,2025-10-02,West,India,Pune,Furniture,Office Chair,Rahul Nair,Retail,14,5000,70000,56478.95,13521.05
2675,2025-05-12,East,India,Kolkata,Furniture,Office Chair,Ananya Rao,Corporate,16,5000,80000,65589.18,14410.82
2676,2025-10-20,North,India,Delhi,Furniture,Office Chair,Rahul Nair,Retail,16,5000,80000,61969.25,18030.75
2677,2025-02-12,South,India,Bengaluru,Stationery,Printer Paper,Karan Patel,Corporate,56,300,16800,10376.78,6423.22
2678,2025-12-04,North,India,Chandigarh,Electronics,Smartphone,Ananya Rao,Corporate,8,30000,240000,150048.29,89951.71
2679,2025-08-05,East,India,Bhubaneswar,Stationery,Printer Paper,Rahul Nair,Retail,250,300,75000,44213.41,30786.59
2680,2025-04-04,West,India,Mumbai,Furniture,Conference Table,Rahul Nair,Retail,2,40000,80000,63060.68,16939.32
2681,2025-10-20,South,India,Chennai,Electronics,Smartphone,Sneha Joshi,Corporate,13,30000,390000,252236.29,137763.71
2682,2025-04-20,South,India,Chennai,Furniture,Conference Table,Vikram Singh,Corporate,19,40000,760000,510489.76,249510.24
2683,2025-09-21,North,India,Chandigarh,Furniture,Conference Table,Ananya Rao,Retail,9,40000,360000,268789.73,91210.27
2684,2025-08-22,East,India,Kolkata,Electronics,Tablet,Ananya Rao,Corporate,16,20000,320000,250112.75,69887.25
2685,2025-01-14,North,India,Delhi,Stationery,Printer Paper,Priya Mehta,Retail,113,300,33900,22982.65,10917.35
2686,2025-12-31,West,India,Pune,Stationery,Printer Paper,Rahul Nair,Corporate,48,300,14400,8439.6,5960.4
2687,2025-02-12,East,India,Kolkata,Furniture,Office Chair,Karan Patel,Retail,14,5000,70000,50119.27,19880.73
2688,2025-01-09,South,India,Bengaluru,Stationery,Printer Paper,Ananya Rao,Retail,194,300,58200,35883.62,22316.38
2689,2025-04-28,North,India,Delhi,Stationery,Printer Paper,Ananya Rao,Retail,156,300,46800,30831.69,15968.31
2690,2025-11-13,North,India,Delhi,Furniture,Conference Table,Rahul Nair,Corporate,6,40000,240000,177713.33,62286.67
2691,2025-07-25,South,India,Chennai,Electronics,Tablet,Karan Patel,Corporate,2,20000,40000,33508.68,6491.32
2692,2025-06-03,West,India,Mumbai,Furniture,Office Chair,Priya Mehta,Corporate,11,5000,55000,32495.98,22504.02
2693,2025-02-04,East,India,Kolkata,Electronics,Smartphone,Karan Patel,Retail,20,30000,600000,436917.29,163082.71
2694,2025-05-05,South,India,Chennai,Furniture,Office Chair,Rahul Nair,Corporate,6,5000,30000,23381.34,6618.66
2695,2025-06-29,West,India,Mumbai,Furniture,Desk,Neha Gupta,Corporate,7,15000,105000,65580.06,39419.94
2696,2025-10-27,South,India,Bengaluru,Furniture,Office Chair,Neha Gupta,Corporate,4,5000,20000,15355.87,4644.13
2697,2025-01-06,South,India,Bengaluru,Furniture,Conference Table,Vikram Singh,Retail,9,40000,360000,280143.14,79856.86
2698,2025-03-05,West,India,Pune,Electronics,Smartphone,Rahul Nair,Retail,15,30000,450000,287841.0,162159.0
2699,2025-05-11,East,India,Kolkata,Electronics,Tablet,Sneha Joshi,Corporate,2,20000,40000,26578.02,13421.98
2700,2025-04-26,South,India,Bengaluru,Furniture,Conference Table,Priya Mehta,Corporate,16,40000,640000,497624.23,142375.77
2701,2025-12-26,South,India,Chennai,Stationery,Printer Paper,Karan Patel,Retail,237,300,71100,53287.54,17812.46
2702,2025-05-22,North,India,Chandigarh,Stationery,Printer Paper,Ananya Rao,Corporate,217,300,65100,41277.38,23822.62
2703,2025-09-06,East,India,Kolkata,Electronics,Tablet,Sneha Joshi,Retail,3,20000,60000,33232.67,26767.33
2704,2025-12-29,West,India,Pune,Furniture,Conference Table,Karan Patel,Corporate,9,40000,360000,209228.27,150771.73
2705,2025-11-26,North,India,Delhi,Furniture,Desk,Priya Mehta,Retail,4,15000,60000,43626.17,16373.83
2706,2025-11-06,South,India,Chennai,Electronics,Tablet,Karan Patel,Retail,19,20000,380000,285677.47,94322.53
2707,2025-10-21,East,India,Kolkata,Furniture,Conference Table,Karan Patel,Corporate,15,40000,600000,483401.95,116598.05
2708,2025-11-19,North,India,Chandigarh,Electronics,Smartphone,Priya Mehta,Corporate,19,30000,570000,344406.14,225593.86
2709,2025-05-10,West,India,Pune,Stationery,Printer Paper,Ananya Rao,Corporate,27,300,8100,6226.61,1873.39
2710,2025-06-16,South,India,Chennai,Electronics,Tablet,Vikram Singh,Retail,15,20000,300000,235533.88,64466.12
2711,2025-07-25,South,India,Chennai,Furniture,Desk,Rahul Nair,Corporate,18,15000,270000,201011.24,68988.76
2712,2025-04-27,North,India,Chandigarh,Electronics,Tablet,Vikram Singh,Retail,12,20000,240000,176381.0,63619.0
2713,2025-09-12,North,India,Delhi,Furniture,Conference Table,Karan Patel,Retail,13,40000,520000,334816.2,185183.8
2714,2025-06-22,East,India,Bhubaneswar,Stationery,Printer Paper,Ananya Rao,Retail,201,300,60300,41946.62,18353.38
2715,2025-10-25,South,India,Chennai,Electronics,Tablet,Vikram Singh,Retail,1,20000,20000,11668.88,8331.12
2716,2025-02-16,West,India,Pune,Furniture,Desk,Vikram Singh,Retail,3,15000,45000,27431.36,17568.64
2717,2025-07-17,East,India,Kolkata,Furniture,Desk,Vikram Singh,Retail,12,15000,180000,120424.86,59575.14
2718,2025-05-06,East,India,Kolkata,Electronics,Smartphone,Vikram Singh,Retail,15,30000,450000,359028.09,90971.91
2719,2025-04-26,West,India,Pune,Electronics,Smartphone,Neha Gupta,Retail,8,30000,240000,149665.33,90334.67
2720,2025-11-10,North,India,Chandigarh,Electronics,Tablet,Sneha Joshi,Corporate,8,20000,160000,134300.34,25699.66
2721,2025-10-25,South,India,Chennai,Furniture,Office Chair,Karan Patel,Corporate,6,5000,30000,24131.14,5868.86
2722,2025-07-09,East,India,Bhubaneswar,Stationery,Printer Paper,Neha Gupta,Corporate,225,300,67500,42462.04,25037.96
2723,2025-12-26,East,India,Kolkata,Electronics,Laptop,Rahul Nair,Retail,5,55000,275000,177787.16,97212.84
2724,2025-11-06,West,India,Mumbai,Furniture,Desk,Ananya Rao,Retail,11,15000,165000,95937.98,69062.02
2725,2025-08-24,West,India,Pune,Electronics,Tablet,Sneha Joshi,Corporate,19,20000,380000,304373.93,75626.07
2726,2025-10-14,North,India,Delhi,Electronics,Smartphone,Ananya Rao,Corporate,1,30000,30000,21539.63,8460.37
2727,2025-05-22,South,India,Chennai,Electronics,Laptop,Amit Sharma,Corporate,12,55000,660000,375951.73,284048.27
2728,2025-04-21,West,India,Pune,Furniture,Conference Table,Vikram Singh,Corporate,5,40000,200000,169172.4,30827.6
2729,2025-09-18,East,India,Bhubaneswar,Electronics,Smartphone,Rahul Nair,Corporate,19,30000,570000,450029.2,119970.8
2730,2025-07-03,North,India,Delhi,Furniture,Desk,Priya Mehta,Retail,2,15000,30000,22909.02,7090.98
2731,2025-05-08,West,India,Mumbai,Furniture,Conference Table,Rahul Nair,Retail,6,40000,240000,184744.06,55255.94
2732,2025-02-18,West,India,Pune,Furniture,Conference Table,Karan Patel,Corporate,4,40000,160000,103925.93,56074.07
2733,2025-06-25,West,India,Mumbai,Furniture,Conference Table,Priya Mehta,Corporate,16,40000,640000,378593.82,261406.18
2734,2025-09-13,East,India,Kolkata,Electronics,Smartphone,Rahul Nair,Corporate,14,30000,420000,341762.13,78237.87
